"","fips","aveBMI","avePM.idw","per.black","per.latinx","per.asnam","per.white","med.hinc","med.hval","lt.HS","female.unemp","male.unemp","climate.region"
"486",26159,27.26054605,8.753279,0.038909411,0.076921724,0.003781882,0.859665787,44435,125600,25.3,7,12.2,"upper_midwest"
"487",26161,26.79137348,9.16339306,0.115651046,0.035149063,0.080839179,0.743921301,59065,216200,5.5,6.3,7.5,"upper_midwest"
"488",26163,28.67876284,10.40038248,0.391870997,0.043518898,0.024091305,0.521599748,42241,121100,21.9,13.5,16.4,"upper_midwest"
"489",27003,28.12115342,8.107018,0.03517787,0.027984625,0.034806158,0.882346934,69028,223100,16.7,5.4,6.6,"upper_midwest"
"490",27009,26.05234235,8.171552,0.017650513,0.011882146,0.0110877,0.947497496,50848,170800,9.7,5,9.9,"upper_midwest"
"491",27019,27.31185814,9.08125,0.009900215,0.031157479,0.026598994,0.923195012,80280,287100,15.2,3.9,4.4,"upper_midwest"
"492",27027,27.94652601,8.448333,0.012727875,0.026118661,0.01586565,0.923235002,50057,146100,6.1,2.7,5.1,"upper_midwest"
"493",27037,26.69885769,9.478182324,0.03859049,0.047762801,0.041714936,0.855764382,72850,243700,13.7,4.3,5.8,"upper_midwest"
"494",27039,28.85316164,9.301724,0.002243567,0.032882283,0.004346912,0.953235645,64438,163700,10.2,1.8,4.3,"upper_midwest"
"495",27053,26.420671,9.048092503,0.099198725,0.054383445,0.057819724,0.763438748,61328,247900,13.7,5.6,6.8,"upper_midwest"
"496",27055,31.6858292,9.693277,0.003213895,0.005402079,0.003624179,0.980374726,50855,149200,15.6,4,5.1,"upper_midwest"
"497",27109,26.4213071,9.301724,0.0383645,0.03391214,0.05056211,0.864564782,64090,174000,14.4,2.9,4.3,"upper_midwest"
"498",27123,27.13696282,9.438305155,0.091629565,0.057534724,0.094989837,0.731901053,51915,222700,13.4,6.1,7.9,"upper_midwest"
"499",27137,28.40887955,5.127381,0.011508275,0.009112014,0.008850604,0.938213821,44941,140400,9,5.1,8.7,"upper_midwest"
"500",27139,26.3927037,9.187065507,0.021113561,0.036427784,0.053880926,0.869338479,82190,274300,16.6,4.3,5.4,"upper_midwest"
"501",27141,28.54920069,8.171552,0.018621855,0.018159497,0.013456204,0.936433787,71704,226300,18.2,5.2,7.1,"upper_midwest"
"502",27163,27.60809324,9.274599592,0.031116433,0.026630304,0.044443044,0.883572632,79109,264800,13.2,3.7,5.3,"upper_midwest"
"503",28001,29.43254444,10.418182,0.491036571,0.0813481,0.004342283,0.414110429,27096,77500,25.3,10.7,12.8,"south"
"504",28011,29.24049979,10.6025,0.607795467,0.017135911,0.005568191,0.363500902,26005,77800,14.8,16.4,14.9,"south"
"505",28023,28.35424363,11.177311,0.317518248,0.006267851,0.001666138,0.66915265,29103,59900,22.7,9.2,10.4,"south"
"506",28027,32.44717197,11.450833,0.715367556,0.010926597,0.004543733,0.265213393,24726,53400,27.6,13.1,17.6,"south"
"507",28031,27.4116359,12.13947126,0.31938402,0.016366273,0.001864512,0.656377322,NA,81600,20.8,3.8,8.1,"south"
"508",28033,28.25779321,10.2411103,0.198232247,0.042438185,0.012626809,0.73661861,59418,152300,19.2,7,6.7,"south"
"509",28035,28.36071598,12.006087,0.333158603,0.031940731,0.007321207,0.61669375,34448,110400,12.8,8.9,7.4,"south"
"510",28043,27.59836484,9.789916,0.398970633,0.008234938,0.002664245,0.583590675,32901,85900,33.9,8.3,6.7,"south"
"511",28045,27.63507849,10.16147558,0.06523885,0.028566301,0.009332655,0.878675481,44494,150700,17.7,9.4,7.7,"south"
"512",28047,28.24773636,9.540629416,0.199997168,0.049698411,0.02929516,0.701328123,45668,142700,23.3,8.1,6.5,"south"
"513",28049,29.40705639,11.48809295,0.655097036,0.013997847,0.008183442,0.315137426,NA,105000,18,6.7,9.5,"south"
"514",28057,29.20788107,11.962393,0.058607855,0.010499417,0.002333204,0.9223932,37588,80000,14,9.2,5.7,"south"
"515",28059,28.04279964,9.491479939,0.198033978,0.039868163,0.021274551,0.726371219,47906,125500,20.6,8.3,8.8,"south"
"516",28061,29.08714317,12.257983,0.496328928,0.007187572,0.00085,0.490918927,NA,67100,14.3,6.5,5.4,"south"
"517",28067,28.41328552,12.24544701,0.256759169,0.041695594,0.004165592,0.68888977,36017,79500,21.9,5,6,"south"
"518",28073,27.99220396,12.006087,0.177344702,0.018708892,0.01137637,0.783532278,48048,157200,10.4,5.1,4.5,"south"
"519",28075,28.65545193,11.177311,0.394543128,0.015968495,0.007311278,0.574965521,33926,83200,19.3,9.1,8.7,"south"
"520",28081,28.37911853,11.962393,0.247500164,0.019900007,0.006035787,0.718538254,NA,107100,22.2,4.2,6.1,"south"
"521",28089,26.58106251,11.47239734,0.361584358,0.027618431,0.020818058,0.583106894,59585,181100,18.3,5.5,5.3,"south"
"522",28101,27.25357668,11.177311,0.288915168,0.010642933,0.002427336,0.656625381,36154,67100,16.9,5.5,3.9,"south"
"523",28115,28.6479764,11.962393,0.131645107,0.052658043,0.001736984,0.804223614,38420,84000,28.1,3.5,9.3,"south"
"524",28121,28.27585353,11.48301423,0.179076761,0.023236522,0.010831142,0.7789561,54028,142400,18.6,3.7,4.7,"south"
"525",28133,31.0743763,10.6025,0.694749585,0.012195669,0.002959243,0.283638972,25012,63300,29.9,14.9,15.7,"south"
"526",28137,29.57211604,10.206667,0.28804779,0.017267933,0.002286834,0.683856816,41102,100500,20.1,8.2,5.9,"south"
"527",28145,29.13187644,11.962393,0.137063145,0.036785147,0.00153892,0.817563542,35928,78600,26.2,7.3,6.1,"south"
"528",28153,28.51188521,12.257983,0.356755698,0.011232286,0.001697904,0.624110233,31081,60500,20.7,8,8.7,"south"
"529",28161,30.3402293,9.789916,0.354908865,0.009527755,0.001449876,0.627692626,29911,61700,33.3,10,13.1,"south"
"530",29013,27.90048969,9.159649,0.009378664,0.011410707,0.001484955,0.962797968,38882,102000,29.6,3.4,9.4,"ohio_valley"
"531",29043,28.32670452,9.871074,0.004801195,0.019115869,0.004587809,0.954939896,51135,146800,14.1,4.6,5.9,"ohio_valley"
"532",29047,28.0473288,10.43469014,0.045356831,0.047749466,0.019195735,0.86712981,58559,153900,13.6,4.4,4.3,"ohio_valley"
"533",29077,28.01095633,9.871074,0.026148403,0.024261881,0.016503614,0.910729194,41059,125500,9.5,5.8,6.2,"ohio_valley"
"534",29095,27.94296894,10.36976256,0.221488507,0.068860209,0.016178226,0.670933271,46252,129900,19.1,7.4,8.4,"ohio_valley"
"535",29127,27.91657258,10.453448,0.045950761,0.010825378,0.00511579,0.925684009,40859,91200,24.7,4.4,7.4,"ohio_valley"
"536",29165,27.42931978,10.26284611,0.053486023,0.040994564,0.022888631,0.862118647,65948,185100,11.1,4.9,3.4,"ohio_valley"
"537",29189,27.38406053,13.12287974,0.213392087,0.021295013,0.033794032,0.718519051,57561,179300,15.2,5.8,7,"ohio_valley"
"538",29225,27.6646458,9.871074,0.010855024,0.012422123,0.001834652,0.957306119,40889,120500,29.3,6.5,5.8,"ohio_valley"
"539",29510,27.58665469,13.14659221,0.448106294,0.031423408,0.031125499,0.470648051,33652,122200,18.6,11.2,12.1,"ohio_valley"
"540",30029,26.59711324,9.051724,0.001679249,0.017983753,0.00578408,0.949134541,44998,231800,17.8,3.5,7.6,"rockies"
"541",30031,25.89900973,7.576725123,0.002599604,0.022774795,0.011415654,0.942201187,50136,277300,4.9,3.4,4,"rockies"
"542",30053,28.43775542,11.363333,0.000697,0.018301564,0.002913052,0.951934646,30823,148500,24.8,5,12.7,"rockies"
"543",30063,25.90848655,7.540741,0.003532599,0.021675755,0.010929337,0.924374936,42887,233700,7.7,4.3,6.2,"rockies"
"544",31025,28.81144754,10.87992125,0.002918081,0.017614601,0.003024194,0.966680815,62039,142800,13.2,4.3,4,"rockies"
"545",31043,28.50622445,10.66,0.030705338,0.282747821,0.030433007,0.627995643,43729,97800,22.9,3.8,4.4,"rockies"
"546",31055,27.36242604,10.59384416,0.104395762,0.089476478,0.025732823,0.762185826,51878,141400,16.1,5.2,5.8,"rockies"
"547",31079,27.85407099,7.273451,0.013816561,0.185901947,0.009969505,0.77935726,46138,107700,24.1,5.1,3.7,"rockies"
"548",31109,27.75608628,9.013223,0.0299354,0.046818766,0.033607282,0.870846355,50849,145400,6.6,3.8,5.3,"rockies"
"549",31153,27.44597625,10.73049301,0.038216729,0.059521915,0.02223342,0.861286444,68280,158600,10.7,4.2,4,"rockies"
"550",31157,28.03425897,5.298,0.003702639,0.170285427,0.005679776,0.800848372,39004,95900,19.8,4.7,3.4,"rockies"
"551",31177,27.5971013,9.68,0.005217276,0.01611412,0.002377493,0.967771761,61940,167200,7,2.8,2.5,"rockies"
"552",32003,27.10545049,6.89864782,0.097290468,0.248112503,0.091344415,0.528104107,56258,257300,23.9,7.9,8.6,"west"
"553",33001,27.45058127,5.404918,0.003549898,0.008885248,0.010376625,0.966202449,54929,232300,22.9,5,5.5,"northeast"
"554",33005,28.0963635,8.257143,0.004531893,0.01095073,0.011192646,0.961116039,53828,201800,7.7,5.9,6.9,"northeast"
"555",33011,27.28763132,8.238806237,0.015953613,0.042685373,0.030397308,0.896937441,69321,269900,15.2,5.4,5.3,"northeast"
"556",33013,27.45591712,7.398825633,0.008742434,0.012331985,0.014480476,0.952680809,63012,243600,13,4,5.3,"northeast"
"557",33015,27.35496499,7.79062597,0.005830059,0.017108238,0.015712185,0.95094497,75825,306800,15.9,5.4,NA,"northeast"
"558",33017,27.88016308,7.327273,0.008472929,0.014837858,0.024600145,0.938356375,57809,229100,7.6,5.6,5.4,"northeast"
"559",34001,27.64596357,8.749600302,0.142067113,0.144507052,0.073136461,0.62408799,54766,264400,11.1,7.1,9.4,"northeast"
"560",34003,26.40533191,9.46276923,0.05144489,0.149142799,0.142766419,0.642828498,81708,482300,NA,5.4,NA,"northeast"
"561",34005,27.35234849,9.902725229,0.155159351,0.056677823,0.04163534,0.726146692,76258,270200,16.6,6.6,6.2,"northeast"
"562",34007,27.93926739,10.65299876,0.175060483,0.122298862,0.050396356,0.638312658,60976,223700,17.8,8,8.6,"northeast"
"563",34013,27.37386035,9.375617338,0.386112578,0.192363649,0.046333849,0.351278582,55125,395700,NA,9.8,NA,"northeast"
"564",34015,27.49852388,10.2730632,0.092254629,0.039238259,0.025171194,0.83131447,72664,236900,9.5,6.3,7.9,"northeast"
"565",34017,27.42394937,10.02516621,0.106612152,0.398808199,0.13892555,0.334302649,55275,383900,NA,9.3,NA,"northeast"
"566",34019,26.03747743,8.416749658,0.027687197,0.048618188,0.030968491,0.884420984,100980,446700,NA,5.5,NA,"northeast"
"567",34021,26.63485914,9.222802038,0.18626182,0.136891557,0.084146002,0.577749876,71217,309300,14.5,7.6,7.6,"northeast"
"568",34023,26.76021422,7.559716014,0.085494738,0.165206334,0.204359058,0.527071545,77615,356000,10.8,6.8,NA,"northeast"
"569",34025,26.85273783,8.053606194,0.067878129,0.08610422,0.048108548,0.784911296,82265,424800,NA,6.3,NA,"northeast"
"570",34027,26.70720999,8.345076621,0.028976376,0.108571978,0.087406996,0.763856149,96747,474700,NA,4.8,NA,"northeast"
"571",34029,27.92859713,8.721884,0.026960385,0.070726008,0.017126762,0.876904231,59620,294100,14.8,7,7.5,"northeast"
"572",34031,26.60288544,9.066760973,0.10942798,0.342340811,0.049507054,0.484587627,54944,382600,NA,7.1,NA,"northeast"
"573",34033,28.98139557,10.07215302,0.127281356,0.054752536,0.00838392,0.79574081,59441,196600,18.2,8.1,9.8,"northeast"
"574",34035,26.02983302,8.003139213,0.082589681,0.120073864,0.134788899,0.649271049,97440,431200,NA,5.1,NA,"northeast"
"575",34039,26.89007975,9.61634362,0.20344437,0.260886732,0.0461133,0.474386846,66791,397200,NA,8.1,NA,"northeast"
"576",34041,26.91593358,8.626647053,0.029921525,0.059879158,0.02272399,0.877750229,71364,307300,13.4,6.5,NA,"northeast"
"577",35001,26.64630557,5.242077782,0.025334006,0.434092652,0.023009968,0.462745861,47481,188800,19.2,5.4,6.2,"southwest"
"578",35005,28.82261251,5.331683,0.017603995,0.46104693,0.006051373,0.496656934,37524,86200,26.1,4.8,6,"southwest"
"579",35013,27.82358758,4.791346,0.014565607,0.604394458,0.011103504,0.351569682,36657,137200,21,8.1,7.8,"southwest"
"580",35017,26.37086169,4.4875,0.00629313,0.435310967,0.003992882,0.533830997,36591,125000,19.1,8.2,5.6,"southwest"
"581",35025,29.59082278,5.65566,0.038950524,0.452285608,0.005339285,0.487931902,43910,87500,31.8,5.2,8.1,"southwest"
"582",35028,24.92271025,4.0125,0.005440376,0.126525511,0.056535804,0.792383473,103643,297100,12.2,3,0.9,"southwest"
"583",35043,26.40125886,4.0125,0.019014128,0.31613452,0.014107591,0.522872969,57158,184400,17.3,5.9,5.9,"southwest"
"584",35045,28.04994961,4.831683,0.004794736,0.164925914,0.003918046,0.469472796,46189,149400,25.9,3.4,4.3,"southwest"
"585",35049,26.17496564,4.0125,0.006933839,0.457282286,0.011138027,0.490986009,52696,291700,29.7,5.6,NA,"southwest"
"586",36001,26.26766077,7.89092655,0.107548866,0.041153987,0.045078888,0.789689333,56090,202500,7.7,4,6.4,"northeast"
"587",36005,27.84540787,10.12641918,0.30455831,0.511742412,0.035917562,0.128039594,34264,386200,NA,11.1,NA,"northeast"
"588",36013,26.2097971,7.54661,0.019827611,0.047326449,0.004978238,0.915189789,40639,79600,16.4,7.4,7.7,"northeast"
"589",36027,26.59121523,8.154386,0.089806884,0.092048601,0.033401146,0.768718766,69838,323300,12.2,5.5,NA,"northeast"
"590",36029,27.72764923,9.930483108,0.119250767,0.036128516,0.025352175,0.80410112,47372,117700,11.6,6,7.8,"northeast"
"591",36031,26.35774557,4.365455,0.029794865,0.026868865,0.005883463,0.925874654,45216,148100,20.3,7.2,6.5,"northeast"
"592",36047,27.21982833,10.53599811,0.3175606,0.188382377,0.10609782,0.36749459,43567,562400,NA,7.4,NA,"northeast"
"593",36053,26.46686148,7.633333,0.018959904,0.015930498,0.008217699,0.941692637,53345,111700,6.7,5.3,5.7,"northeast"
"594",36055,27.49325648,8.357658,0.127736713,0.058699372,0.032322004,0.765906071,51303,130400,13.2,6.2,7,"northeast"
"595",36059,26.29074731,8.89060907,0.102657517,0.134444021,0.073740797,0.675023737,93613,487900,NA,5,NA,"northeast"
"596",36061,25.98446623,10.4710584,0.12367641,0.233187908,0.116989459,0.50608093,64971,825200,NA,7.3,NA,"northeast"
"597",36063,27.27987927,8.793662648,0.060848693,0.016554986,0.008212779,0.894339889,45964,97600,14.7,5.6,8,"northeast"
"598",36067,27.98142028,7.633333,0.090732716,0.032181582,0.030530532,0.8240881,50676,124400,12.1,5.1,6.3,"northeast"
"599",36071,26.94858292,8.154386,0.089750962,0.159272202,0.023705784,0.709658513,69523,312100,15.1,5.1,6.4,"northeast"
"600",36079,28.13236391,8.603188929,0.020194583,0.107572969,0.017643965,0.844241388,89218,418100,NA,5.3,NA,"northeast"
"601",36081,27.07308122,9.548071371,0.172473642,0.259596081,0.230620283,0.297990017,55291,479300,NA,8,NA,"northeast"
"602",36083,28.10682912,7.83999542,0.052670174,0.029650885,0.022341782,0.880113183,54152,171200,14,5.3,7.5,"northeast"
"603",36085,27.41486596,8.792299765,0.087586815,0.151915423,0.075234543,0.670747005,71084,461700,NA,5.4,NA,"northeast"
"604",36087,28.13966374,9.471377878,0.11560103,0.152315635,0.065883707,0.651943045,82534,476900,NA,4.2,NA,"northeast"
"605",36093,28.49108709,7.895937467,0.076448187,0.044238286,0.030507138,0.811463034,55188,160200,12.4,4.2,6.9,"northeast"
"606",36101,28.21441429,7.387379,0.014698121,0.011373232,0.01106977,0.952607135,43867,83000,21.7,5.9,8.4,"northeast"
"607",36119,26.287218,9.44161368,0.134185627,0.202125048,0.053676747,0.594175947,79619,556900,NA,6,NA,"northeast"
"608",37001,27.81647464,11.01349734,0.181998133,0.083777056,0.011600166,0.709563654,44167,137100,19.2,6.9,8.9,"southeast"
"609",37003,26.7718554,11.233133,0.058479736,0.031170638,0.008244912,0.892955297,40014,119400,21.7,9.2,11.4,"southeast"
"610",37007,30.5411035,10.06494663,0.469783624,0.026594224,0.008960061,0.48136498,34745,78400,25.9,14,10.8,"southeast"
"611",37009,28.21449101,8.82437,0.005323021,0.041401274,0.003639672,0.940900819,34538,145700,31.9,7.4,11.4,"southeast"
"612",37011,28.44264533,9.389570879,0.046139232,0.038132718,0.002849776,0.902564798,34918,155100,11.9,3.3,10,"southeast"
"613",37013,29.93713215,9.040833,0.242157284,0.049822733,0.003599055,0.695933606,40653,107000,24.1,12.5,7.8,"southeast"
"614",37015,30.09321467,9.040833,0.605959872,0.009972694,0.004392734,0.368752226,29110,77400,24.1,17.1,6.3,"southeast"
"615",37017,29.68173192,10.592562,0.340302146,0.056366121,0.001994607,0.573966683,30471,77300,26.2,10.6,7.8,"southeast"
"616",37021,27.4383621,10.14958,0.058508112,0.047013374,0.009336176,0.868976873,44190,188300,15.4,4.7,8.5,"southeast"
"617",37023,29.08997247,10.50827293,0.065932357,0.04067926,0.027487133,0.854278604,37139,108800,33.4,8.7,11.1,"southeast"
"618",37025,28.38588354,11.26064988,0.140540122,0.075237948,0.018292966,0.753679486,53928,164100,17.2,8.6,8.7,"southeast"
"619",37027,27.34414639,10.10614009,0.045857136,0.034478465,0.004545242,0.905841882,37261,106900,21.6,10.6,9.4,"southeast"
"620",37033,28.9818556,10.27733786,0.342857143,0.025225704,0.002230483,0.6181094,36927,97500,30.6,11.9,13.4,"southeast"
"621",37035,27.7027651,11.233133,0.081139474,0.066364417,0.028121093,0.814380375,43484,130300,19.2,7.3,8.5,"southeast"
"622",37037,26.48320733,8.898291,0.133678318,0.099347616,0.010510631,0.745268202,56038,193900,28.6,6.3,5.8,"southeast"
"623",37045,29.34486756,10.826271,0.193766649,0.02210975,0.007538625,0.767035162,38208,103300,21,10.3,11.6,"southeast"
"624",37051,27.75337668,11.387603,0.34931378,0.080281329,0.023883022,0.504296892,43834,116900,12.7,10,9.4,"southeast"
"625",37057,28.28210763,11.96151491,0.084947503,0.049368579,0.011144622,0.8432092,44249,128200,19,9.9,7.4,"southeast"
"626",37059,26.91318439,11.18041241,0.063418972,0.04611134,0.004922354,0.876718854,49727,160900,18,7,7.4,"southeast"
"627",37061,33.40471193,9.268966,0.257591383,0.161177953,0.002497995,0.569680303,32816,83800,26.3,9.3,7.7,"southeast"
"628",37063,27.30469238,10.17047706,0.360165198,0.11352079,0.049506431,0.458878929,49894,176100,17.4,6.8,7.4,"southeast"
"629",37065,31.1276682,9.640236362,0.555011366,0.029222225,0.001945024,0.4052211,32665,82600,22,14,13.3,"southeast"
"630",37067,27.33371931,10.78008803,0.248683412,0.091936864,0.017570843,0.628365923,46749,149000,18.7,6.8,7.6,"southeast"
"631",37069,29.03346235,10.188352,0.266254344,0.061061695,0.004720589,0.654938042,43710,121700,24.6,9.1,9.1,"southeast"
"632",37071,27.64108829,10.86912635,0.139908827,0.048283337,0.011463547,0.787356945,43253,120800,25,10.4,10.8,"southeast"
"633",37077,28.57642085,10.175652,0.331687525,0.061739261,0.0054741,0.588111543,48210,125200,40.1,7.8,6.5,"southeast"
"634",37079,24.07737558,9.795775577,0.36812919,0.111334552,0.003046923,0.505789153,41488,85100,28.1,10.6,12.2,"southeast"
"635",37081,27.69037908,10.42994916,0.309421993,0.057963805,0.035991367,0.578680637,45676,153800,14,7.9,8.7,"southeast"
"636",37083,31.06711994,9.700855,0.516839778,0.017041808,0.006274808,0.416680531,30439,85800,30.7,9.8,12.8,"southeast"
"637",37085,28.48053438,11.387603,0.200806267,0.084899398,0.009354142,0.680921172,42853,123500,15.7,10.3,7.8,"southeast"
"638",37087,26.91620339,10.62318497,0.010189259,0.02568367,0.003326246,0.949158965,41377,158200,26.2,6,5.1,"southeast"
"639",37089,27.49466641,10.14958,0.027364622,0.075087579,0.008940682,0.87534943,46446,184200,32.6,5.5,7.2,"southeast"
"640",37093,29.62015437,11.387603,0.336558123,0.102755821,0.011230811,0.435956908,42927,116900,29.6,8.5,11.6,"southeast"
"641",37099,27.24904366,10.29921803,0.020695065,0.040153252,0.00811512,0.841740075,37190,163200,8.7,4.1,6.6,"southeast"
"642",37101,28.38537437,9.85539458,0.146700791,0.105284313,0.005684615,0.730140762,49745,136200,27.2,6.6,7.8,"southeast"
"643",37105,27.92072032,8.898291,0.191717435,0.147025996,0.008440683,0.639678184,44120,127800,35.8,9.6,6.4,"southeast"
"644",37107,29.39876215,9.545468967,0.388304586,0.052321591,0.004317694,0.544981511,NA,91900,28.1,6.7,9.4,"southeast"
"645",37109,27.44005428,10.98142555,0.053977653,0.05501472,0.004917704,0.876739596,47450,146700,25.8,9.3,9.1,"southeast"
"646",37111,27.98647145,10.31205247,0.038823095,0.038425492,0.006730851,0.906250888,34953,99200,20.5,8.2,7.8,"southeast"
"647",37113,26.78786253,10.08322235,0.011720462,0.050825179,0.005257777,0.921425442,38615,167800,20.9,6,7.4,"southeast"
"648",37115,30.62880136,10.14958,0.013015835,0.016254798,0.00299904,0.955254319,38580,154600,13.2,5.6,7.2,"southeast"
"649",37117,27.165348,9.085571436,0.418720503,0.024646041,0.002674358,0.545306765,NA,79400,21.6,6,12.7,"southeast"
"650",37119,27.12216159,11.3957834,0.289714261,0.105826983,0.045732853,0.540959361,55294,185100,18,8.1,8,"southeast"
"651",37121,26.74178932,9.806159264,0.003029337,0.031568878,0.002710459,0.952248087,32743,105000,5.7,10.8,5.6,"southeast"
"652",37123,28.65783389,9.930435,0.184685541,0.098042941,0.01501045,0.692475774,33861,83100,22.7,11.3,9.8,"southeast"
"653",37125,27.14415158,9.930435,0.125271354,0.044733567,0.008278098,0.805609424,48319,186900,27.4,8.2,9.9,"southeast"
"654",37127,29.48274155,9.700855,0.358603662,0.049475345,0.007187436,0.569933475,44499,116300,22.3,7.9,7.4,"southeast"
"655",37129,27.06197444,8.019828,0.13313077,0.043937284,0.011247797,0.795530465,48553,227800,11.5,6.4,7.2,"southeast"
"656",37135,26.37286571,10.22216754,0.116439262,0.068155189,0.063751984,0.733558848,52981,258800,7,5.3,6.3,"southeast"
"657",37141,25.63688506,8.019828,0.175188455,0.048601468,0.003595517,0.757686967,44338,147200,24.5,5.8,8.7,"southeast"
"658",37145,30.92810974,10.175652,0.262537068,0.031894563,0.003196046,0.689126853,44668,115900,19.7,11.5,5.6,"southeast"
"659",37147,29.1173865,9.218803,0.315834292,0.044173379,0.015619486,0.609773686,38592,125900,10.5,8.5,7.4,"southeast"
"660",37153,27.05985178,9.930435,0.290734281,0.046739839,0.009302589,0.620494058,30439,71300,33.1,10.1,12.8,"southeast"
"661",37155,29.24751377,10.592562,0.238800501,0.067426024,0.007685182,0.304363759,29667,69200,29.3,8.1,9.2,"southeast"
"662",37157,28.79642754,10.25595987,0.185068768,0.041850825,0.004186455,0.756911082,39231,101000,27.9,8.7,9.8,"southeast"
"663",37159,28.27213253,11.23659179,0.153660201,0.058728172,0.009252413,0.767220295,43596,125100,20.2,8.3,8.5,"southeast"
"664",37161,27.28128585,10.333058,0.097497433,0.02745978,0.004069524,0.860970601,35364,101100,23,10.9,11.7,"southeast"
"665",37163,27.48075501,9.268966,0.269669593,0.131123553,0.003456759,0.568159647,35740,87500,21.8,9.8,7.8,"southeast"
"666",37167,26.88680834,10.61276737,0.104392555,0.027149321,0.014599163,0.845150687,44802,125600,15,9.1,9.8,"southeast"
"667",37169,26.43675057,10.770645,0.041892625,0.020037961,0.002521692,0.925298265,42689,117800,23.6,7.9,8.7,"southeast"
"668",37173,27.22814561,10.00775472,0.006254668,0.027352502,0.004107543,0.701829724,35071,114600,12.6,3,11,"southeast"
"669",37175,26.43314481,10.64918,0.035989434,0.02446988,0.003668648,0.923508695,39408,169600,16.9,7.9,3.8,"southeast"
"670",37179,25.74983576,11.75228022,0.112917699,0.088596416,0.015924565,0.770119363,63386,194900,24.6,6.6,6.4,"southeast"
"671",37183,27.04406347,10.12002813,0.196638555,0.082778595,0.052563102,0.651292056,63770,222300,13.9,5.8,5.7,"southeast"
"672",37189,26.44547101,8.82437,0.017043518,0.028360414,0.008658107,0.932757641,31967,215800,1.7,5.4,6.5,"southeast"
"673",37191,28.01636467,10.638333,0.304377082,0.079304095,0.012296639,0.588882015,41224,104800,22.4,9,8,"southeast"
"674",37195,29.8494372,10.05787903,0.374440195,0.076035435,0.007796411,0.531577915,38596,111100,28.8,9.8,10.2,"southeast"
"675",37197,29.08362552,10.80760942,0.029523551,0.07156916,0.001934302,0.890016289,39807,109000,23.1,7.4,5,"southeast"
"676",37199,26.48362171,9.890513445,0.006593715,0.03219697,0.001893939,0.951599327,35703,129700,14.6,5.6,4.2,"southeast"
"677",38015,26.7051883,7.665546,0.005320416,0.009735567,0.004510442,0.939474311,53465,152900,10.9,2.1,2.5,"rockies"
"678",38017,27.05282036,8.448333,0.017247562,0.015505729,0.024436893,0.920755136,47600,147900,4.1,3.1,3.6,"rockies"
"679",39009,26.86871553,9.241818,0.028032582,0.014254788,0.029059955,0.909591253,31559,114100,3.2,7.7,13.4,"ohio_valley"
"680",39013,27.84622876,13.57082219,0.043717393,0.005270139,0.003537006,0.938898223,38320,85200,25.5,5.8,6.8,"ohio_valley"
"681",39015,28.90170634,11.978947,0.008577851,0.004377662,0.002277567,0.975804543,45887,124100,18.8,7.7,9.9,"ohio_valley"
"682",39017,27.79763538,13.41124383,0.065590906,0.031967945,0.02365294,0.86560615,54788,160600,11.1,6.4,8.3,"ohio_valley"
"683",39019,27.36275961,14.10311717,0.003829001,0.006036308,0.001937024,0.978332357,43148,110300,19.5,5.1,7.5,"ohio_valley"
"684",39021,29.14914642,12.96170106,0.02212463,0.008849852,0.004025685,0.95019463,49246,124900,18.5,7.4,8.5,"ohio_valley"
"685",39023,25.30247213,13.11629778,0.081313275,0.021317059,0.006064907,0.876147223,44141,109900,18.8,7.4,9.1,"ohio_valley"
"686",39025,29.13904089,12.04454507,0.010921627,0.011855041,0.009266009,0.957560314,58472,162000,15.7,6.7,5.8,"ohio_valley"
"687",39027,27.74399109,11.920339,0.021650198,0.009377557,0.005003462,0.951444395,46261,125600,9.4,9.1,10.2,"ohio_valley"
"688",39029,28.15878566,12.398347,0.023167215,0.011583607,0.002967113,0.953262044,39502,97400,19.7,7.7,10.3,"ohio_valley"
"689",39035,27.31892582,13.24307588,0.27352959,0.039733902,0.025813751,0.647363263,43603,137200,19.4,8.7,10.4,"ohio_valley"
"690",39037,30.47952648,11.969167,0.003648166,0.009032355,0.002843053,0.976953656,44280,114600,16.6,8.1,8.1,"ohio_valley"
"691",39041,26.91013175,12.26288065,0.032058847,0.016829682,0.041168863,0.898124646,87908,252700,10.4,3.7,3.6,"ohio_valley"
"692",39045,28.22955347,12.733051,0.052827457,0.013596666,0.010153415,0.910967359,56796,167200,20.6,5.5,6.2,"ohio_valley"
"693",39049,27.91919842,12.91354213,0.19072702,0.039643022,0.039238444,0.710457558,49087,155300,14.1,6.8,7.6,"ohio_valley"
"694",39055,27.44699657,10.74450103,0.012913582,0.008459625,0.005567446,0.966826701,65663,230900,28.5,4.3,6.5,"ohio_valley"
"695",39057,27.51754891,12.83535318,0.072113255,0.018237899,0.029144258,0.862100601,56679,160000,7.6,5.6,5.9,"ohio_valley"
"696",39061,27.4819595,14.14204619,0.236007795,0.021738634,0.020857338,0.706787937,48234,148200,15.4,6.1,7.9,"ohio_valley"
"697",39081,28.81557812,13.12324434,0.050220106,0.009576857,0.003970892,0.925505345,37527,84800,9.8,6.7,8.7,"ohio_valley"
"698",39085,27.14121029,10.40296336,0.02872385,0.024964388,0.011149904,0.92649778,54896,158100,16.3,5.3,6.3,"ohio_valley"
